org_id remap_id gender
U_14351495 57329 1
U_14351723 57330 2
U_14351836 57331 2
U_14351840 57332 0
U_14351842 57333 1
U_14351900 57334 0
U_14351952 57335 0
U_14351999 57336 1
U_14352276 57337 2
U_14352325 57338 1
U_14352446 57339 1
U_14352554 57340 2
U_14352636 57341 1
U_14352750 57342 2
U_14352764 57343 2
U_14353615 57344 0
U_14353667 57345 2
U_14353766 57346 1
U_14354111 57347 2
U_14354502 57348 1
U_14354653 57349 1
U_14354654 57350 0
U_14354663 57351 0
U_14354675 57352 0
U_14354677 57353 1
U_14354680 57354 1
U_14354696 57355 0
U_14354710 57356 0
U_14354713 57357 0
U_14354718 57358 0
U_14354747 57359 0
U_14354979 57360 1
U_14359314 57361 2
U_14359396 57362 2
U_14361324 57363 0
U_14361394 57364 1
U_14361422 57365 2
U_14361429 57366 0
U_14361452 57367 2
U_14363634 57368 0
U_14368972 57369 2
U_14369997 57370 0
U_14371341 57371 1
U_14372708 57372 1
U_14373247 57373 1
U_14377807 57374 2
U_14378035 57375 2
U_14379170 57376 0
U_14379694 57377 2
U_14379750 57378 2
U_14379755 57379 0
U_14379858 57380 1
U_14380060 57381 0
U_14380484 57382 1
U_14380523 57383 0
U_14380608 57384 1
U_14380684 57385 0
U_14380704 57386 2
U_14380705 57387 1
U_14380724 57388 1
U_14380809 57389 0
U_14380999 57390 1
U_14381068 57391 2
U_14381321 57392 1
U_14381343 57393 0
U_14381352 57394 1
U_14381437 57395 2
U_14381454 57396 2
U_14381457 57397 2
U_14381459 57398 2
U_14381460 57399 0
U_14381465 57400 0
U_14381467 57401 2
U_14381468 57402 1
U_14381470 57403 0
U_14381530 57404 1
U_14381610 57405 2
U_14381625 57406 1
U_14381761 57407 2
U_14381770 57408 0
U_14381862 57409 0
U_14381891 57410 2
U_14382015 57411 2
U_14382060 57412 0
U_14382246 57413 1
U_14382419 57414 1
U_14382549 57415 1
U_14382588 57416 0
U_14382798 57417 1
U_14382892 57418 1
U_14383035 57419 1
U_14383066 57420 0
U_14383167 57421 1
U_14383296 57422 1
U_14383534 57423 2
U_14383676 57424 1
U_14383723 57425 2
U_14383817 57426 2
U_14384034 57427 1
U_14384176 57428 0
U_14384417 57429 1
U_14384596 57430 0
U_14385527 57431 2
U_14385583 57432 2
U_14385760 57433 0
U_14385861 57434 2
U_14387346 57435 1
U_14387480 57436 2
U_14388246 57437 1
U_14388543 57438 0
U_14388546 57439 1
U_14388593 57440 0
U_14389020 57441 1
U_14389023 57442 1
U_14389025 57443 1
U_14389183 57444 2
U_14389307 57445 1
U_14389396 57446 1
U_14390471 57447 2
U_14391103 57448 0
U_14391379 57449 2
U_14391792 57450 1
U_14392126 57451 1
U_14392181 57452 0
U_14393345 57453 0
U_14393599 57454 1
U_14394144 57455 2
U_14394527 57456 2
U_14394584 57457 2
U_14394652 57458 2
U_14394668 57459 2
U_14394669 57460 1
U_14394690 57461 0
U_14394948 57462 2
U_14395750 57463 2
U_14395764 57464 0
U_14396259 57465 0
U_14396483 57466 0
U_14396640 57467 1
U_14397101 57468 2
U_14397584 57469 2
U_14397664 57470 2
U_14397724 57471 2
U_14397929 57472 1
U_14398386 57473 1
U_14398600 57474 1
U_14398804 57475 0
U_14399082 57476 1
U_14399099 57477 1
U_14399119 57478 0
U_14399170 57479 1
U_14399211 57480 0
U_14399239 57481 2
U_14399729 57482 0
U_14399754 57483 1
U_14399908 57484 0
U_14400206 57485 1
U_14400369 57486 0
U_14400655 57487 0
U_14400721 57488 2
U_14400833 57489 1
U_14400863 57490 2
U_14400922 57491 0
U_14401022 57492 1
U_14401072 57493 0
U_14401428 57494 0
U_14402006 57495 0
U_14402319 57496 2
U_14402341 57497 0
U_14402377 57498 1
U_14402438 57499 0
U_14402490 57500 1
U_14402530 57501 2
U_14402773 57502 1
U_14402807 57503 1
U_14402826 57504 1
U_14402881 57505 2
U_14402899 57506 1
U_14403365 57507 2
U_14403504 57508 2
U_14403728 57509 0
U_14404050 57510 0
U_14404579 57511 2
U_14404679 57512 1
U_14404942 57513 2
U_14405421 57514 2
U_14405513 57515 0
U_14405864 57516 0
U_14405893 57517 1
U_14405934 57518 2
U_14405978 57519 2
U_14406047 57520 2
U_14406113 57521 1
U_14406120 57522 0
U_14406133 57523 0
U_14406141 57524 2
U_14406173 57525 0
U_14406880 57526 0
U_14406890 57527 1
U_14406904 57528 1
U_14406986 57529 0
U_14407156 57530 1
U_14407467 57531 1
U_14407609 57532 2
U_14407747 57533 0
U_14407786 57534 0
U_14407882 57535 0
U_14407884 57536 1
U_14407929 57537 2
U_14407965 57538 1
U_14407970 57539 2
U_14407990 57540 0
U_14408003 57541 1
U_14408016 57542 1
U_14408680 57543 0
U_14408757 57544 0
U_14409328 57545 0
U_14409452 57546 0
U_14410163 57547 0
U_14410231 57548 1
U_14410349 57549 1
U_14410432 57550 0
U_14410478 57551 1
U_14411036 57552 0
U_14411419 57553 1
U_14411806 57554 1
U_14411906 57555 2
U_14411950 57556 2
U_14412059 57557 0
U_14412303 57558 2
U_14412448 57559 0
U_14412503 57560 1
U_14412509 57561 0
U_14412556 57562 2
U_14412891 57563 2
U_14412892 57564 2
U_14412928 57565 2
U_14413625 57566 2
U_14413752 57567 0
U_14414431 57568 2
U_14414590 57569 0
U_14414771 57570 1
U_14415500 57571 2
U_14416218 57572 1
U_14416258 57573 0
U_14416398 57574 0
U_14416496 57575 0
U_14417112 57576 2
U_14417403 57577 0
U_14417407 57578 2
U_14417729 57579 2
U_14417885 57580 0
U_14417932 57581 1
U_14418005 57582 2
U_14418323 57583 2
U_14418681 57584 1
U_14418690 57585 0
U_14418770 57586 2
U_14419396 57587 2
U_14419409 57588 0
U_14419422 57589 2
U_14419622 57590 0
U_14420218 57591 0
U_14420237 57592 0
U_14420728 57593 0
U_14420747 57594 2
U_14421065 57595 2
U_14421389 57596 1
U_14422329 57597 1
U_14422897 57598 1
U_14422900 57599 2
U_14423041 57600 1
U_14423049 57601 2
U_14423163 57602 2
U_14423620 57603 2
U_14423771 57604 2
U_14423811 57605 2
U_14423838 57606 2
U_14423844 57607 2
U_14423852 57608 0
U_14423862 57609 1
U_14424117 57610 1
U_14424233 57611 1
U_14424254 57612 1
U_14424328 57613 2
U_14424353 57614 0
U_14424609 57615 2
U_14424718 57616 0
U_14424721 57617 2
U_14424818 57618 0
U_14424858 57619 1
U_14425038 57620 2
U_14425116 57621 2
U_14425239 57622 2
U_14425357 57623 0
U_14425703 57624 2
U_14425838 57625 0
U_14425905 57626 0
U_14426550 57627 2
U_14426945 57628 2
U_14426964 57629 1
U_14426992 57630 0
U_14427519 57631 2
U_14427604 57632 1
U_14428273 57633 0
U_14428330 57634 0
U_14428882 57635 2
U_14429020 57636 0
U_14429031 57637 2
U_14429183 57638 0
U_14429235 57639 0
U_14429264 57640 0
U_14429277 57641 1
U_14429329 57642 0
U_14429522 57643 1
U_14429591 57644 2
U_14429613 57645 0
U_14430741 57646 2
U_14431178 57647 0
U_14431309 57648 1
U_14431341 57649 1
U_14431435 57650 1
U_14437989 57651 0
U_14439831 57652 1
U_14440098 57653 2
U_14440189 57654 2
U_14440207 57655 0
U_14440836 57656 0
U_14440890 57657 2
U_14441466 57658 0
U_14441716 57659 0
U_14441818 57660 2
U_14441886 57661 0
U_14442049 57662 0
U_14442103 57663 1
U_14442547 57664 1
U_14442942 57665 1
U_14443056 57666 0
U_14443092 57667 0
U_14443966 57668 0
U_14444500 57669 2
U_14445389 57670 0
U_14445455 57671 1
U_14445503 57672 2
U_14445877 57673 0
U_14445949 57674 2
U_14446169 57675 0
U_14446469 57676 2
U_14446471 57677 2
U_14446476 57678 0
U_14446505 57679 0
U_14446514 57680 0
U_14446559 57681 2
U_14446586 57682 2
U_14446615 57683 2
U_14446691 57684 1
U_14446902 57685 1
U_14447205 57686 0
U_14447286 57687 2
U_14447343 57688 1
U_14447384 57689 1
U_14447392 57690 1
U_14448451 57691 1
U_14448505 57692 1
U_14449505 57693 1
U_14450874 57694 1
U_14450876 57695 2
U_14450894 57696 1
U_14450949 57697 0
U_14451015 57698 0
U_14451040 57699 1
U_14451091 57700 2
U_14451112 57701 1
U_14451262 57702 1
U_14451973 57703 0
U_14451994 57704 2
U_14452029 57705 0
U_14452040 57706 2
U_14452061 57707 1
U_14452075 57708 2
U_14452146 57709 1
U_14452172 57710 1
U_14452197 57711 2
U_14452632 57712 0
U_14452779 57713 2
U_14453017 57714 0
U_14453093 57715 2
U_14453220 57716 2
U_14453297 57717 1
U_14453688 57718 1
U_14454113 57719 1
U_14454115 57720 2
U_14454159 57721 2
U_14454256 57722 0
U_14454407 57723 0
U_14454417 57724 0
U_14454545 57725 1
U_14455637 57726 1
U_14455687 57727 0
U_14455703 57728 2
U_14455774 57729 0
U_14455807 57730 2
U_14455835 57731 1
U_14455845 57732 0
U_14456016 57733 1
U_14456396 57734 1
U_14456439 57735 0
U_14456555 57736 2
U_14456606 57737 1
U_14456729 57738 0
U_14456791 57739 2
U_14456845 57740 2
U_14457171 57741 2
U_14457306 57742 1
U_14457528 57743 0
U_14457556 57744 1
U_14457560 57745 1
U_14457649 57746 1
U_14457652 57747 0
U_14457704 57748 1
U_14457992 57749 2
U_14458228 57750 1
U_14458508 57751 2
U_14458626 57752 0
U_14459018 57753 2
U_14459334 57754 1
U_14460172 57755 1
U_14460212 57756 1
U_14460227 57757 0
U_14460306 57758 2
U_14460307 57759 0
U_14460345 57760 1
U_14460365 57761 1
U_14461093 57762 2
U_14461271 57763 1
U_14461357 57764 2
U_14461672 57765 1
U_14461727 57766 0
U_14461797 57767 1
U_14461978 57768 1
U_14462032 57769 2
U_14462078 57770 0
U_14462156 57771 0
U_14462169 57772 0
U_14462521 57773 0
U_14463389 57774 0
U_14464488 57775 1
U_14464806 57776 1
U_14465018 57777 2
U_14465097 57778 0
U_14465124 57779 0
U_14465339 57780 2
U_14465381 57781 2
U_14465770 57782 1
U_14465863 57783 0
U_14465958 57784 0
U_14466195 57785 0
U_14466288 57786 0
U_14466801 57787 0
U_14466878 57788 0
U_14467075 57789 1
U_14467078 57790 0
U_14467163 57791 1
U_14467179 57792 1
U_14467185 57793 1
U_14467318 57794 1
U_14467640 57795 2
U_14467845 57796 1
U_14468156 57797 1
U_14468314 57798 0
U_14468315 57799 0
U_14468497 57800 0
U_14468861 57801 0
U_14469365 57802 2
U_14469424 57803 1
U_14469474 57804 1
U_14469487 57805 2
U_14470178 57806 2
U_14470386 57807 1
U_14470397 57808 2
U_14470436 57809 2
U_14470462 57810 2
U_14470659 57811 0
U_14470767 57812 1
U_14470836 57813 2
U_14470925 57814 2
U_14471024 57815 1
U_14471129 57816 1
U_14471199 57817 1
U_14471256 57818 2
U_14471382 57819 1
U_14471662 57820 1
U_14471769 57821 1
U_14471867 57822 0
U_14472050 57823 2
U_14472389 57824 0
U_14474352 57825 0
U_14474415 57826 0
U_14474462 57827 0
U_14474493 57828 1
U_14474542 57829 1
U_14474543 57830 0
U_14474591 57831 1
U_14474607 57832 1
U_14474612 57833 2
U_14474629 57834 1
U_14474632 57835 2
U_14474638 57836 1
U_14474663 57837 1
U_14474807 57838 1
U_14474811 57839 2
U_14474820 57840 0
U_14474824 57841 1
U_14475080 57842 1
U_14475122 57843 0
U_14475393 57844 2
U_14475605 57845 2
U_14475627 57846 2
U_14475633 57847 1
U_14475668 57848 2
U_14475926 57849 1
U_14476160 57850 0
U_14476733 57851 1
U_14476895 57852 1
U_14478317 57853 0
U_14478798 57854 1
U_14478999 57855 2
U_14479004 57856 2
U_14479174 57857 1
U_14479445 57858 1
U_14479899 57859 0
U_14480140 57860 0
U_14480851 57861 1
U_14481372 57862 1
U_14481587 57863 1
U_14481734 57864 2
U_14481735 57865 0
U_14481793 57866 1
U_14481896 57867 0
U_14482383 57868 0
U_14482676 57869 2
U_14483011 57870 2
U_14483104 57871 0
U_14483120 57872 2
U_14483527 57873 0
U_14483605 57874 1
U_14483741 57875 0
U_14483836 57876 1
U_14484133 57877 2
U_14484306 57878 0
U_14484511 57879 1
U_14484528 57880 2
U_14484576 57881 0
U_14484638 57882 0
U_14484952 57883 1
U_14485065 57884 1
U_14485232 57885 0
U_14485272 57886 0
U_14485337 57887 0
U_14485343 57888 1
U_14485420 57889 1
U_14485492 57890 0
U_14485764 57891 0
U_14486205 57892 0
U_14486718 57893 0
U_14487054 57894 0
U_14487712 57895 0
U_14487818 57896 0
U_14487838 57897 1
U_14487860 57898 2
U_14488025 57899 0
U_14488061 57900 1
U_14488833 57901 2
U_14489420 57902 1
U_14489431 57903 2
U_14489807 57904 1
U_14489822 57905 0
U_14489949 57906 2
U_14489985 57907 1
U_14490003 57908 2
U_14490100 57909 2
U_14490104 57910 2
U_14490208 57911 2
U_14490839 57912 1
U_14490857 57913 0
U_14490922 57914 1
U_14490949 57915 0
U_14491038 57916 0
U_14491093 57917 1
U_14491102 57918 1
U_14491119 57919 2
U_14491153 57920 1
U_14491416 57921 1
U_14491422 57922 1
U_14491444 57923 0
U_14491457 57924 2
U_14491652 57925 1
U_14491739 57926 2
U_14491801 57927 1
U_14491856 57928 1
U_14491916 57929 0
U_14492001 57930 0
U_14492012 57931 0
U_14492044 57932 1
U_14492265 57933 2
U_14492286 57934 0
U_14492754 57935 0
U_14492849 57936 1
U_14493112 57937 0
U_14493126 57938 1
U_14493152 57939 0
U_14493849 57940 1
U_14494109 57941 1
U_14494140 57942 2
U_14494205 57943 0
U_14494224 57944 1
U_14494434 57945 0
U_14494938 57946 0
U_14495656 57947 1
U_14495790 57948 0
U_14495867 57949 2
U_14495868 57950 2
U_14495916 57951 0
U_14496284 57952 2
U_14496332 57953 0
U_14496826 57954 1
U_14497161 57955 0
U_14497579 57956 1
U_14497895 57957 2
U_14498079 57958 1
U_14498095 57959 2
U_14498142 57960 0
U_14498381 57961 0
U_14498421 57962 1
U_14498969 57963 1
U_14499162 57964 2
U_14499369 57965 1
U_14499543 57966 0
U_14499651 57967 2
U_14499722 57968 2
U_14499832 57969 2
U_14499859 57970 0
U_14499929 57971 0
U_14500769 57972 1
U_14500782 57973 2
U_14500856 57974 0
U_14500906 57975 0
U_14501000 57976 0
U_14501021 57977 0
U_14501026 57978 0
U_14501029 57979 2
U_14501030 57980 0
U_14501039 57981 0
U_14501040 57982 0
U_14501054 57983 0
U_14501055 57984 0
U_14501065 57985 2
U_14501073 57986 2
U_14501158 57987 0
U_14501397 57988 1
U_14501509 57989 1
U_14501681 57990 0
U_14501861 57991 1
U_14502950 57992 2
U_14503060 57993 0
U_14503250 57994 0
U_14503268 57995 2
U_14503300 57996 1
U_14503304 57997 1
U_14503344 57998 2
U_14503431 57999 2
U_14503809 58000 0
U_14504277 58001 0
U_14504472 58002 0
U_14505034 58003 1
U_14505487 58004 0
U_14506429 58005 1
U_14506536 58006 0
U_14506717 58007 2
U_14506768 58008 1
U_14506839 58009 1
U_14506946 58010 0
U_14507004 58011 0
U_14507374 58012 1
U_14507621 58013 1
U_14507630 58014 0
U_14507807 58015 0
U_14508037 58016 1
U_14508293 58017 2
U_14508297 58018 0
U_14508372 58019 1
U_14508507 58020 1
U_14508518 58021 0
U_14509135 58022 0
U_14509884 58023 0
U_14510654 58024 0
U_14510874 58025 1
U_14511040 58026 2
U_14511120 58027 1
U_14511336 58028 1
U_14511391 58029 1
U_14511426 58030 1
U_14511442 58031 1
U_14511468 58032 1
U_14511513 58033 1
U_14512959 58034 1
U_14513176 58035 0
U_14513221 58036 0
U_14513249 58037 1
U_14513335 58038 1
U_14514213 58039 0
U_14514222 58040 0
U_14514223 58041 1
U_14514454 58042 2
U_14515219 58043 1
U_14515349 58044 1
U_14515426 58045 1
U_14516073 58046 0
U_14516761 58047 0
U_14516776 58048 1
U_14517100 58049 1
U_14517103 58050 2
U_14517120 58051 1
U_14517297 58052 1
U_14517403 58053 1
U_14517405 58054 1
U_14518150 58055 2
U_14518163 58056 0
U_14518164 58057 2
U_14518170 58058 2
U_14518313 58059 1
U_14518418 58060 2
U_14518454 58061 0
U_14518481 58062 2
U_14518706 58063 2
U_14520055 58064 1
U_14520695 58065 2
U_14520742 58066 0
U_14520817 58067 2
U_14520827 58068 2
U_14521467 58069 1
U_14522486 58070 0
U_14522543 58071 1
U_14522705 58072 2
U_14522824 58073 0
U_14522851 58074 1
U_14522854 58075 0
U_14522885 58076 1
U_14522894 58077 1
U_14522911 58078 1
U_14522938 58079 0
U_14522960 58080 1
U_14522963 58081 0
U_14522976 58082 1
U_14523025 58083 0
U_14523026 58084 1
U_14523430 58085 2
U_14523570 58086 0
U_14524169 58087 1
U_14524322 58088 1
U_14524385 58089 1
U_14524395 58090 1
U_14528306 58091 0
U_14528442 58092 0
U_14529429 58093 1
U_14529435 58094 1
U_14529726 58095 1
U_14529745 58096 1
U_14530023 58097 1
U_14530026 58098 0
U_14530291 58099 1
U_14530313 58100 0
U_14530331 58101 0
U_14530493 58102 2
U_14530972 58103 2
U_14530973 58104 1
U_14531010 58105 1
U_14531186 58106 1
U_14531230 58107 2
U_14531249 58108 1
U_14531266 58109 1
U_14531284 58110 0
U_14531286 58111 1
U_14531313 58112 1
U_14531444 58113 2
U_14531481 58114 1
U_14531565 58115 2
U_14532038 58116 1
U_14532678 58117 2
U_14532709 58118 1
U_14532821 58119 1
U_14532880 58120 1
U_14532889 58121 1
U_14532895 58122 1
U_14532934 58123 1
U_14533014 58124 0
U_14533293 58125 1
U_14533315 58126 0
U_14533412 58127 1
U_14533474 58128 1
U_14533483 58129 0
U_14533528 58130 1
U_14533577 58131 1
U_14533578 58132 1
U_14533585 58133 2
U_14533681 58134 0
U_14533690 58135 1
U_14533797 58136 1
U_14534008 58137 2
U_14534074 58138 1
U_14534102 58139 0
U_14534251 58140 1
U_14534797 58141 2
U_14534839 58142 0
U_14534956 58143 0
U_14535080 58144 0
U_14536004 58145 0
U_14536182 58146 0
U_14536811 58147 2
U_14536859 58148 0
U_14537125 58149 2
U_14537455 58150 2
U_14537478 58151 0
U_14537735 58152 0
U_14539700 58153 1
U_14539791 58154 1
U_14539964 58155 2
U_14539974 58156 2
U_14539991 58157 0
U_14540000 58158 2
U_14540276 58159 2
U_14540304 58160 0
U_14540660 58161 0
U_14540743 58162 2
U_14540787 58163 1
U_14541529 58164 0
U_14542151 58165 0
U_14542255 58166 2
U_14542373 58167 2
U_14542665 58168 0
U_14542836 58169 2
U_14542842 58170 1
U_14543015 58171 0
U_14543080 58172 1
U_14543215 58173 2
U_14543464 58174 1
U_14543523 58175 1
U_14544050 58176 2
U_14544242 58177 1
U_14544429 58178 2
U_14544484 58179 1
U_14544604 58180 0
U_14544908 58181 2
U_14545066 58182 1
U_14545355 58183 2
U_14546279 58184 0
U_14546503 58185 0
U_14546518 58186 2
U_14546649 58187 2
U_14546679 58188 1
U_14546705 58189 0
U_14546806 58190 0
U_14546983 58191 1
U_14547080 58192 1
U_14547094 58193 1
U_14547310 58194 1
U_14547348 58195 0
U_14547424 58196 0
U_14547636 58197 0
U_14547807 58198 0
U_14547917 58199 0
U_14548217 58200 2
U_14548242 58201 1
U_14548953 58202 2
U_14549400 58203 2
U_14551030 58204 1
U_14551117 58205 0
U_14551317 58206 2
U_14551346 58207 1
U_14552207 58208 1
U_14552224 58209 1
U_14552311 58210 1
U_14552326 58211 0
U_14552502 58212 0
U_14552661 58213 2
U_14552828 58214 1
U_14553058 58215 1
U_14553088 58216 2
U_14553440 58217 0
U_14580825 58218 1
U_14586851 58219 1
U_14586979 58220 1
U_14594704 58221 1
U_14596246 58222 1
U_14596313 58223 0
U_14596373 58224 0
U_14596464 58225 0
U_14596472 58226 1
U_14596820 58227 0
U_14596830 58228 1
U_14596851 58229 0
U_14596919 58230 1
U_14597002 58231 0
U_14597079 58232 2
U_14597157 58233 1
U_14597205 58234 2
U_14597233 58235 1
U_14597526 58236 1
U_14597612 58237 1
U_14597786 58238 2
U_14598119 58239 1
U_14598301 58240 1
U_14598322 58241 2
U_14598456 58242 1
U_14598632 58243 2
U_14599004 58244 2
U_14599068 58245 0
U_14599460 58246 1
U_14599571 58247 1
U_14599871 58248 2
U_14600778 58249 0
U_14600955 58250 1
U_14601128 58251 1
U_14601773 58252 2
U_14601951 58253 1
U_14602111 58254 2
U_14602176 58255 2
U_14602182 58256 2
U_14602607 58257 0
U_14602915 58258 0
U_14602918 58259 2
U_14603637 58260 0
U_14605247 58261 2
U_14609106 58262 2
U_14611590 58263 0
U_14613720 58264 0
U_14616477 58265 2
U_14616518 58266 0
U_14617924 58267 2
U_14619963 58268 1
U_14621456 58269 1
U_14622119 58270 2
U_14622254 58271 1
U_14622387 58272 2
U_14622480 58273 0
U_14622686 58274 0
U_14622688 58275 2
U_14623774 58276 2
U_14624091 58277 0
U_14624232 58278 0
U_14624327 58279 0
U_14624355 58280 0
U_14624369 58281 1
U_14624600 58282 1
U_14624607 58283 0
U_14624755 58284 0
U_14624944 58285 0
U_14624951 58286 1
U_14625307 58287 2
U_14625309 58288 1
U_14625351 58289 2
U_14625503 58290 1
U_14625612 58291 0
U_14626367 58292 0
U_14626425 58293 1
U_14626452 58294 1
U_14626920 58295 1
U_14627038 58296 1
U_14628050 58297 2
U_14628592 58298 2
U_14628769 58299 0
U_14629053 58300 2
U_14629115 58301 0
U_14630272 58302 2
U_14630489 58303 0
U_14631238 58304 1
U_14632111 58305 1
U_14632117 58306 2
U_14632721 58307 2
U_14632909 58308 0
U_14633068 58309 1
U_14633167 58310 1
U_14633417 58311 0
U_14633963 58312 1
U_14634047 58313 1
U_14634137 58314 1
U_14634325 58315 2
U_14634391 58316 2
U_14634605 58317 1
U_14635007 58318 2
U_14635088 58319 0
U_14635154 58320 0
U_14635332 58321 1
U_14635523 58322 1
U_14635787 58323 2
U_14636146 58324 0
U_14636233 58325 1
U_14636383 58326 0
U_14636643 58327 1
U_14637288 58328 1
U_14637475 58329 1
U_14637546 58330 0
U_14638244 58331 2
U_14638684 58332 2
U_14638846 58333 0
U_14639186 58334 0
U_14639306 58335 1
U_14639639 58336 0
U_14640330 58337 1
U_14640341 58338 1
U_14640417 58339 0
U_14640743 58340 0
U_14641294 58341 0
U_14641343 58342 0
U_14641520 58343 1
U_14642119 58344 1
U_14642145 58345 1
U_14642197 58346 1
U_14642456 58347 1
U_14642504 58348 1
U_14642532 58349 1
U_14642574 58350 0
U_14642747 58351 1
U_14643286 58352 1
U_14643306 58353 1
U_14643313 58354 1
U_14643426 58355 0
U_14643467 58356 1
U_14643892 58357 0
U_14644091 58358 0
U_14644308 58359 1
U_14645065 58360 2
U_14645072 58361 0
U_14645376 58362 0
U_14645383 58363 1
U_14645393 58364 1
U_14645719 58365 0
U_14645742 58366 0
U_14645793 58367 1
U_14645827 58368 0
U_14645834 58369 0
U_14645843 58370 0
U_14645928 58371 0
U_14646022 58372 0
U_14646078 58373 0
U_14647008 58374 2
U_14647172 58375 2
U_14647232 58376 0
U_14647312 58377 2
U_14647319 58378 0
U_14647548 58379 0
U_14647878 58380 0
U_14647930 58381 1
U_14647932 58382 0
U_14647937 58383 1
U_14648023 58384 2
U_14648056 58385 2
U_14648108 58386 2
U_14648114 58387 1
U_14648806 58388 1
U_14649199 58389 1
U_14649208 58390 1
U_14649235 58391 1
U_14649237 58392 1
U_14649257 58393 1
U_14649311 58394 1
U_14649343 58395 2
U_14649364 58396 1
U_14649375 58397 1
U_14649414 58398 1
U_14649533 58399 1
U_14649610 58400 1
U_14649613 58401 0
U_14649636 58402 0
U_14649645 58403 1
U_14649663 58404 0
U_14649708 58405 1
U_14649904 58406 1
U_14649936 58407 0
U_14650015 58408 1
U_14650219 58409 1
U_14650313 58410 0
U_14650343 58411 0
U_14650638 58412 0
U_14650948 58413 0
U_14651041 58414 2
U_14651324 58415 0
U_14651812 58416 0
U_14651987 58417 1
U_14652059 58418 0
U_14652756 58419 2
U_14653241 58420 0
U_14653244 58421 2
U_14653249 58422 1
U_14653264 58423 1
U_14653284 58424 1
U_14653337 58425 2
U_14653351 58426 0
U_14653377 58427 1
U_14653473 58428 1
U_14653899 58429 2
U_14653943 58430 1
U_14654036 58431 0
U_14654057 58432 1
U_14654328 58433 2
U_14654506 58434 2
U_14654719 58435 2
U_14654728 58436 2
U_14654804 58437 0
U_14654869 58438 1
U_14655069 58439 1
U_14655489 58440 0
U_14655500 58441 1
U_14656777 58442 1
U_14656805 58443 2
U_14656883 58444 1
U_14657807 58445 0
U_14657818 58446 1
U_14657853 58447 1
U_14658807 58448 1
U_14659036 58449 2
U_14659110 58450 1
U_14659243 58451 2
U_14659785 58452 1
U_14659789 58453 1
U_14659902 58454 1
U_14659993 58455 1
U_14660015 58456 1
U_14660074 58457 1
U_14660075 58458 1
U_14660150 58459 1
U_14660161 58460 1
U_14660175 58461 1
U_14660239 58462 1
U_14660421 58463 2
U_14660466 58464 2
U_14660500 58465 1
U_14660503 58466 2
U_14660630 58467 2
U_14660791 58468 2
U_14661281 58469 1
U_14661753 58470 1
U_14662277 58471 2
U_14662444 58472 2
U_14663321 58473 2
U_14663469 58474 1
U_14663979 58475 2
U_14664108 58476 2
U_14664234 58477 1
U_14664310 58478 1
U_14664752 58479 0
U_14664992 58480 2
U_14665000 58481 2
U_14665984 58482 1
U_14666099 58483 1
U_14666109 58484 1
U_14666168 58485 0
U_14666864 58486 0
U_14667180 58487 2
U_14667200 58488 0
U_14667926 58489 2
U_14667984 58490 2
U_14667994 58491 0
U_14668095 58492 1
U_14668098 58493 2
U_14668298 58494 1
U_14668345 58495 0
U_14668353 58496 0
U_14668523 58497 1
U_14668657 58498 0
U_14668749 58499 0
U_14668788 58500 0
U_14669563 58501 0
U_14669964 58502 0
U_14670200 58503 1
U_14670238 58504 0
U_14670267 58505 0
U_14670355 58506 2
U_14670481 58507 1
U_14670644 58508 1
U_14670653 58509 0
U_14670765 58510 1
U_14670784 58511 2
U_14670792 58512 0
U_14670801 58513 0
U_14671001 58514 0
U_14671059 58515 0
U_14671318 58516 0
U_14671327 58517 0
U_14671432 58518 0
U_14671519 58519 2
U_14671543 58520 1
U_14671625 58521 0
U_14671882 58522 2
U_14672227 58523 0
U_14672257 58524 2
U_14672273 58525 1
U_14672324 58526 0
U_14672863 58527 2
U_14672958 58528 1
U_14673057 58529 2
U_14673349 58530 1
U_14673690 58531 1
U_14673818 58532 1
U_14673991 58533 2
U_14674555 58534 1
U_14674852 58535 0
U_14674963 58536 0
U_14675068 58537 2
U_14675135 58538 1
U_14675574 58539 0
U_14675687 58540 2
U_14675748 58541 1
U_14677087 58542 2
U_14677564 58543 1
U_14677690 58544 1
U_14677704 58545 1
U_14678062 58546 1
U_14678416 58547 0
U_14678465 58548 1
U_14678654 58549 0
U_14678672 58550 1
U_14679629 58551 0
U_14679922 58552 2
U_14680047 58553 1
U_14680053 58554 0
U_14680061 58555 2
U_14680276 58556 0
U_14680527 58557 1
U_14680644 58558 1
U_14680870 58559 0
U_14681173 58560 0
U_14681306 58561 1
U_14681936 58562 1
U_14681971 58563 1
U_14682086 58564 2
U_14682480 58565 2
U_14682897 58566 1
U_14682931 58567 1
U_14683012 58568 0
U_14683024 58569 2
U_14683030 58570 0
U_14683098 58571 1
U_14683168 58572 2
U_14683200 58573 1
U_14683572 58574 0
U_14683687 58575 1
U_14683961 58576 0
U_14684305 58577 0
U_14684435 58578 1
U_14684720 58579 2
U_14684917 58580 0
U_14685896 58581 2
U_14685967 58582 2
U_14686549 58583 0
U_14686722 58584 2
U_14686879 58585 1
U_14686925 58586 2
U_14686968 58587 0
U_14687188 58588 2
U_14687753 58589 1
U_14687756 58590 0
U_14687817 58591 0
U_14687831 58592 1
U_14687905 58593 1
U_14688004 58594 1
U_14688178 58595 0
U_14688612 58596 2
U_14689580 58597 0
U_14689893 58598 0
U_14690231 58599 0
